id,safra,y,VAR_6,VAR_20,VAR_19,VAR_25,VAR_44,VAR_12,VAR_9,VAR_69,VAR_77,VAR_57,VAR_33,VAR_59,VAR_53
4910,201407,0,884.0,6,0.0,0.0,5.0,,500.0,173.9,0.0,63,0.0,259.5,500.0
4911,201410,1,1394.0,12,0.0,9.0,12.0,721.0,1200.0,966.61,46.69,63,0.0,768.95,1200.0
4912,201406,0,3199.0,12,28.0,10.0,12.0,318.0,2000.0,468.32,158.43,66,10.0,354.75,6606.22
4913,201404,1,2664.0,12,8.0,0.0,0.0,,1000.0,,,60,14.0,,1299.57
4914,201410,0,316.0,12,0.0,0.0,0.0,,3000.0,,,63,0.0,,
4915,201409,1,174.0,12,0.0,0.0,0.0,,1463.59,,,24,0.0,,200.0
4916,201410,0,4829.0,12,95.0,10.0,11.0,1279.0,2996.56,653.78,0.0,61,14.0,479.64,9674.74
4917,201402,0,489.0,10,0.0,0.0,0.0,,1500.0,,,53,0.0,,4464.76
4918,201409,0,355.0,12,0.0,0.0,0.0,,450.0,,,48,0.0,,
4919,201409,0,262.0,10,0.0,0.0,0.0,,400.0,,,27,0.0,,
4920,201405,0,2740.0,12,28.0,0.0,3.0,,1903.0,173.74,56.0,53,8.0,233.28,8103.0
4921,201410,1,3385.0,12,51.0,10.0,12.0,380.0,1500.0,334.88,0.0,52,10.0,308.28,6600.0
4922,201403,1,192.0,12,0.0,0.0,0.0,,1256.04,,,26,0.0,,1256.04
4923,201402,0,3585.0,12,52.0,11.0,12.0,335.0,500.0,959.61,43.91,69,16.0,534.32,1000.0
4924,201407,0,3648.0,12,33.0,0.0,2.0,,1500.0,,,56,8.0,215.4,1500.0
4925,201412,0,335.0,12,0.0,0.0,0.0,,1000.0,,,65,0.0,,
4926,201406,0,874.0,10,0.0,0.0,5.0,,500.0,418.72,0.0,50,0.0,556.92,500.0
4927,201412,1,3826.0,12,20.0,2.0,0.0,,1000.0,,,45,14.0,,
4928,201405,0,293.0,12,0.0,0.0,0.0,,600.0,,,50,0.0,,600.0
4929,201402,0,498.0,3,0.0,0.0,0.0,,300.0,,,28,0.0,,1200.0
4930,201402,0,1645.0,12,4.0,10.0,12.0,472.0,1500.0,589.84,180.42,63,2.0,491.0,3000.0
4931,201407,1,3405.0,10,13.0,0.0,4.0,,1698.0,243.91,0.0,31,10.0,275.6,3983.28
4932,201403,0,746.0,6,0.0,0.0,0.0,,200.0,33.99,0.0,38,0.0,179.9,500.0
4933,201408,0,3174.0,12,8.0,0.0,0.0,,1000.0,,,27,17.0,,600.0
4934,201411,0,1940.0,12,13.0,6.0,12.0,392.0,2000.0,681.43,158.55,42,2.0,346.14,
4935,201405,0,361.0,12,0.0,0.0,0.0,,800.0,,,24,0.0,,800.0
4936,201407,0,4725.0,12,33.0,8.0,8.0,95.0,1000.0,90.38,0.0,51,12.0,73.87,1098.28
4937,201401,1,672.0,12,0.0,0.0,0.0,,700.0,,,24,0.0,326.15,1400.0
4938,201404,0,1936.0,12,15.0,9.0,11.0,230.0,1500.0,395.91,0.0,49,1.0,193.46,1500.0
4939,201402,0,1877.0,12,8.0,6.0,9.0,,2200.0,303.91,0.0,56,5.0,65.54,4400.0
4940,201404,1,428.0,12,0.0,0.0,0.0,,1500.0,,,45,0.0,,2000.0
4941,201409,0,521.0,12,0.0,0.0,0.0,,2000.0,,,54,0.0,,2149.26
4942,201401,1,246.0,8,0.0,0.0,0.0,,500.0,,,27,0.0,,1000.0
4943,201412,0,272.0,12,0.0,0.0,0.0,,1200.0,,,24,0.0,,
4944,201408,0,481.0,12,0.0,0.0,0.0,,1000.0,,,48,0.0,,1000.0
4945,201401,1,390.0,8,0.0,0.0,0.0,,1042.0,,,45,0.0,,2084.0
4946,201411,0,204.0,12,0.0,0.0,0.0,,1932.0,,,31,0.0,,
4947,201407,0,713.0,12,0.0,0.0,0.0,,1000.0,,,63,0.0,268.68,1850.0
4948,201411,0,282.0,12,0.0,0.0,0.0,,1344.07,,,26,0.0,,
4949,201412,0,557.0,12,0.0,0.0,0.0,,600.0,,,36,0.0,,
4950,201409,0,632.0,12,0.0,0.0,0.0,,1300.0,,,57,0.0,202.33,
4951,201407,0,1296.0,10,0.0,5.0,6.0,246.0,2000.0,183.93,0.0,66,0.0,,5500.0
4952,201410,0,878.0,12,0.0,0.0,5.0,,2767.77,246.54,0.0,61,0.0,63.72,2000.0
4953,201407,1,859.0,12,0.0,0.0,4.0,,1939.94,538.57,0.0,62,0.0,340.91,2939.94
4954,201405,1,366.0,12,0.0,0.0,0.0,,1500.0,,,54,0.0,,1500.0
4955,201401,0,516.0,12,0.0,0.0,0.0,,578.58,,,20,0.0,,1885.07
4956,201403,0,2857.0,5,37.0,6.0,12.0,368.0,700.0,476.8,0.0,59,9.0,325.48,1200.0
4957,201403,0,1948.0,12,6.0,0.0,6.0,,1900.0,506.96,191.06,58,2.0,237.38,2900.0
4958,201409,0,4808.0,12,16.0,10.0,10.0,219.0,600.0,309.54,93.61,55,7.0,258.68,
4959,201403,1,332.0,12,0.0,0.0,0.0,,630.0,,,24,0.0,,630.0
4960,201402,0,1965.0,12,17.0,3.0,0.0,335.0,1295.26,,,47,1.0,,2590.52
4961,201406,0,1423.0,6,0.0,8.0,0.0,373.0,500.0,,,55,0.0,,2600.0
4962,201404,0,1123.0,12,0.0,0.0,9.0,270.0,3000.0,215.9,0.0,29,0.0,337.08,3000.0
4963,201407,0,587.0,4,0.0,0.0,0.0,,200.0,,,51,0.0,0.0,200.0
4964,201405,0,3897.0,12,56.0,11.0,12.0,1842.0,2000.0,1370.52,0.0,49,11.0,696.23,3211.04
4965,201402,0,858.0,3,0.0,0.0,5.0,,150.0,460.81,0.0,35,0.0,202.56,300.0
4966,201402,0,315.0,12,0.0,0.0,0.0,,1112.01,,,22,0.0,,2500.95
4967,201405,0,564.0,12,0.0,0.0,0.0,,800.0,,,74,0.0,0.0,1400.0
4968,201405,0,2074.0,6,11.0,2.0,0.0,25.0,1000.0,,,47,3.0,28.2,1000.0
4969,201412,1,2256.0,12,7.0,5.0,8.0,315.0,1581.58,,,63,13.0,271.4,
4970,201411,0,624.0,5,0.0,0.0,0.0,,500.0,,,54,0.0,204.13,200.0
4971,201403,1,519.0,12,0.0,0.0,0.0,,1213.43,,,25,0.0,,1213.43
4972,201403,0,439.0,12,0.0,0.0,0.0,,500.0,,,45,0.0,,500.0
4973,201401,1,1047.0,6,0.0,0.0,10.0,,1000.0,773.6,0.0,73,0.0,112.32,3200.0
4974,201403,1,446.0,12,0.0,0.0,0.0,,1000.0,,,51,0.0,,1000.0
4975,201406,0,194.0,12,0.0,0.0,0.0,,967.51,,,57,0.0,,1635.13
4976,201412,0,3648.0,12,47.0,10.0,12.0,262.0,3000.0,1199.7,0.0,59,13.0,232.5,16374.24
4977,201410,0,208.0,12,0.0,0.0,0.0,,1000.0,,,32,0.0,,
4978,201412,1,238.0,12,0.0,0.0,0.0,,2000.0,,,27,0.0,,
4979,201410,1,446.0,12,0.0,0.0,0.0,,600.0,,,31,0.0,,
4980,201405,0,2707.0,7,35.0,12.0,12.0,2040.0,1000.0,2246.69,271.32,70,6.0,749.68,1000.0
4981,201407,0,731.0,8,0.0,0.0,2.0,,500.0,301.45,32.72,29,0.0,325.5,500.0
4982,201404,0,701.0,9,0.0,0.0,0.0,,1000.0,,,46,0.0,115.68,1900.0
4983,201412,0,3645.0,12,22.0,9.0,12.0,50.0,2000.0,254.52,80.62,71,12.0,86.81,2400.0
4984,201410,0,323.0,5,0.0,0.0,0.0,,400.0,,,49,0.0,,
4985,201404,0,848.0,12,0.0,0.0,4.0,,800.0,98.97,0.0,24,0.0,124.18,800.0
4986,201408,1,895.0,12,0.0,0.0,5.0,,1267.66,284.48,0.0,49,0.0,290.31,1267.66
4987,201405,0,1939.0,10,15.0,2.0,0.0,,1000.0,,,73,1.0,344.55,2840.0
4988,201401,1,4493.0,12,92.0,12.0,10.0,122.0,1000.0,250.84,0.0,48,8.0,311.44,3592.91
4989,201404,0,228.0,4,0.0,0.0,0.0,,200.0,,,41,0.0,,200.0
4990,201403,1,1692.0,12,7.0,12.0,12.0,374.0,1200.0,417.99,136.75,70,1.0,449.0,5680.0
4991,201401,0,943.0,8,0.0,0.0,7.0,,500.0,464.9,162.12,48,0.0,131.05,2000.0
4992,201406,0,3878.0,12,61.0,9.0,12.0,337.0,1000.0,347.85,0.0,55,14.0,158.75,1000.0
4993,201403,1,640.0,12,0.0,0.0,0.0,,540.62,287.28,94.75,23,0.0,45.53,540.62
4994,201406,0,917.0,12,0.0,0.0,7.0,,3000.0,484.72,68.84,46,0.0,346.09,3000.0
4995,201411,1,733.0,12,0.0,0.0,0.0,,2398.31,34.19,0.0,45,0.0,509.64,3350.0
4996,201410,0,1629.0,12,5.0,9.0,11.0,380.0,2000.0,391.85,0.0,53,1.0,311.24,5480.0
4997,201401,1,2394.0,12,19.0,7.0,9.0,1063.0,600.0,159.94,0.0,26,4.0,,1200.0
4998,201403,0,391.0,12,0.0,0.0,0.0,,1355.29,,,42,0.0,,1355.29
4999,201405,1,1186.0,12,0.0,3.0,2.0,458.0,2104.49,,,74,0.0,,4869.71
5000,201409,0,1790.0,12,2.0,4.0,11.0,703.0,2900.0,573.86,0.0,69,5.0,89.46,5000.0
5001,201410,0,771.0,12,0.0,0.0,2.0,,1000.0,280.08,94.76,23,0.0,308.06,
5002,201401,0,836.0,4,0.0,0.0,3.0,,300.0,421.94,65.05,34,0.0,293.58,300.0
5003,201405,0,433.0,12,0.0,0.0,0.0,,500.0,,,46,0.0,,500.0
5004,201405,1,517.0,12,0.0,0.0,0.0,,1341.78,,,29,0.0,,2264.49
5005,201407,1,403.0,12,0.0,0.0,0.0,,1500.0,,,38,0.0,,1500.0
5006,201402,0,620.0,12,0.0,0.0,0.0,,1000.0,,,25,0.0,73.61,2021.38
5007,201405,1,163.0,12,0.0,0.0,0.0,,800.0,,,54,0.0,,800.0
5008,201412,0,4316.0,12,55.0,10.0,12.0,274.0,1200.0,502.59,104.77,64,33.0,370.0,
5009,201402,0,456.0,10,0.0,0.0,0.0,,500.0,,,19,0.0,,1000.0
5010,201405,0,292.0,12,0.0,0.0,0.0,,865.02,,,28,0.0,,865.02
5011,201410,0,3574.0,12,52.0,1.0,3.0,,2400.0,330.83,0.0,50,13.0,477.0,4220.0
5012,201410,0,1304.0,10,0.0,5.0,11.0,1488.0,1600.0,1119.26,0.0,39,0.0,138.31,7900.0
5013,201402,0,1894.0,12,10.0,8.0,11.0,855.0,1500.0,1072.63,286.73,62,2.0,709.05,5000.0
5014,201410,0,227.0,3,0.0,0.0,0.0,,300.0,,,48,0.0,,
5015,201403,0,205.0,12,0.0,0.0,0.0,,786.65,,,21,0.0,,786.65
5016,201408,1,465.0,12,0.0,0.0,0.0,,1000.0,,,37,0.0,,1459.85
5017,201412,1,385.0,12,0.0,0.0,0.0,,1200.0,,,25,0.0,,
5018,201401,0,2526.0,12,20.0,3.0,1.0,,900.0,319.2,105.29,48,11.0,174.82,3800.0
5019,201411,1,2941.0,12,3.0,0.0,11.0,,829.08,500.5,126.61,54,8.0,268.82,
5020,201409,1,164.0,12,0.0,0.0,0.0,,1500.0,,,51,0.0,,
5021,201402,0,2260.0,12,23.0,8.0,7.0,479.0,1500.0,220.93,0.0,58,3.0,,4600.0
5022,201404,0,386.0,12,0.0,0.0,0.0,,1644.45,,,57,0.0,,1644.45
5023,201410,1,987.0,12,0.0,0.0,11.0,,1300.0,522.08,180.47,56,0.0,185.42,900.0
5024,201410,0,2938.0,12,25.0,9.0,12.0,569.0,3000.0,1126.64,284.61,60,15.0,571.61,
5025,201406,0,804.0,12,0.0,0.0,2.0,,1461.0,427.19,113.27,62,0.0,324.0,2461.0
5026,201412,1,1143.0,12,0.0,1.0,9.0,251.0,1200.0,115.96,0.0,22,0.0,64.79,
5027,201411,0,3632.0,12,57.0,11.0,9.0,431.0,3000.0,528.43,105.56,48,9.0,513.32,2000.0
5028,201403,0,1746.0,12,8.0,12.0,12.0,619.0,950.0,1185.18,262.93,45,1.0,801.77,2330.0
5029,201411,1,423.0,12,0.0,0.0,0.0,,1000.0,,,69,0.0,,
5030,201409,0,1225.0,12,0.0,4.0,12.0,242.0,1479.38,700.03,243.33,21,0.0,350.62,
5031,201404,1,298.0,12,0.0,0.0,0.0,,1853.27,,,39,0.0,,3900.67
5032,201401,0,1542.0,12,2.0,12.0,12.0,379.0,400.0,441.29,0.0,67,1.0,203.59,1700.0
5033,201406,0,261.0,12,0.0,0.0,0.0,,600.0,,,30,0.0,,600.0
5034,201402,0,1491.0,12,1.0,9.0,10.0,664.0,2000.0,820.71,0.0,62,1.0,339.37,500.0
5035,201405,1,3769.0,12,8.0,0.0,0.0,,1000.0,,,50,22.0,177.91,1000.0
5036,201401,1,2231.0,12,22.0,12.0,12.0,865.0,2627.66,676.79,0.0,42,3.0,105.68,5255.32
5037,201407,0,530.0,6,0.0,0.0,0.0,,300.0,,,67,0.0,,800.0
5038,201402,0,306.0,4,0.0,0.0,0.0,,200.0,,,52,0.0,,400.0
5039,201410,0,415.0,12,0.0,0.0,0.0,,2167.71,,,53,0.0,,
5040,201407,0,222.0,12,0.0,0.0,0.0,,800.0,,,57,0.0,,1196.85
5041,201403,0,570.0,12,0.0,0.0,0.0,,1000.0,,,58,0.0,0.0,1000.0
5042,201406,1,1570.0,12,2.0,6.0,9.0,444.0,2100.0,91.97,0.0,54,2.0,403.28,2100.0
5043,201410,1,521.0,12,0.0,0.0,0.0,,1000.0,,,42,0.0,,
5044,201405,0,3349.0,12,11.0,5.0,11.0,585.0,1000.0,654.91,0.0,51,7.0,238.28,1000.0
5045,201412,0,1375.0,12,0.0,6.0,12.0,1238.0,1500.0,909.16,128.41,47,0.0,810.54,2000.0
5046,201406,0,627.0,6,0.0,0.0,0.0,,1000.0,,,50,0.0,0.0,1800.0
5047,201409,1,185.0,12,0.0,0.0,0.0,,1500.0,,,52,0.0,,
5048,201412,0,1095.0,12,0.0,0.0,12.0,241.0,1500.0,1331.92,38.21,41,0.0,444.97,1640.0
5049,201403,0,593.0,12,0.0,0.0,0.0,,1000.0,,,63,0.0,126.67,1000.0
5050,201406,0,465.0,12,0.0,0.0,0.0,,700.0,,,48,0.0,,1400.0
5051,201403,0,457.0,12,0.0,0.0,0.0,,1000.0,,,59,0.0,,1000.0
5052,201408,0,3862.0,12,15.0,3.0,12.0,285.0,1400.0,532.34,69.47,46,22.0,192.99,10770.33
5053,201407,0,2417.0,6,23.0,11.0,12.0,640.0,1000.0,914.56,301.87,50,6.0,470.82,3800.0
5054,201403,1,659.0,12,0.0,0.0,0.0,,1800.0,,,28,0.0,208.99,2941.04
5055,201405,0,1108.0,5,0.0,0.0,12.0,119.0,800.0,522.18,144.34,57,0.0,408.7,800.0
5056,201412,1,615.0,12,0.0,0.0,0.0,,1000.0,,,58,0.0,39.37,
5057,201402,1,620.0,12,0.0,0.0,0.0,,1290.7,,,43,0.0,61.54,4081.4
5058,201409,0,1889.0,12,11.0,7.0,12.0,789.0,1000.0,215.36,0.0,55,3.0,0.0,4658.56
5059,201408,0,415.0,5,0.0,0.0,0.0,,565.67,,,21,0.0,,1000.0
5060,201408,0,2215.0,5,21.0,11.0,11.0,652.0,700.0,534.8,0.0,28,4.0,342.57,2400.0
5061,201403,0,322.0,12,0.0,0.0,0.0,,600.0,,,63,0.0,,600.0
5062,201404,0,1717.0,12,7.0,12.0,1.0,101.0,1000.0,,,58,2.0,,3000.0
5063,201404,0,3452.0,10,11.0,12.0,12.0,176.0,3000.0,289.93,0.0,45,4.0,400.0,13082.93
5064,201410,1,2425.0,12,21.0,0.0,10.0,,700.0,639.86,0.0,43,3.0,138.42,
5065,201408,0,3541.0,12,11.0,0.0,0.0,,1000.0,,,67,8.0,,1000.0
5066,201404,0,2948.0,10,15.0,0.0,3.0,,500.0,205.93,0.0,48,11.0,77.4,500.0
5067,201404,0,528.0,11,0.0,0.0,0.0,,789.0,,,23,0.0,,789.0
5068,201408,1,4333.0,12,85.0,11.0,12.0,885.0,2000.0,926.44,93.85,58,4.0,768.0,2000.0
5069,201409,0,818.0,7,0.0,0.0,3.0,,700.0,375.84,0.0,20,0.0,757.65,19.38
5070,201404,0,521.0,12,0.0,0.0,0.0,,2434.92,,,42,0.0,,2434.92
5071,201404,0,2250.0,12,11.0,7.0,12.0,952.0,1380.0,511.9,0.0,36,4.0,294.04,1380.0
5072,201405,0,514.0,12,0.0,0.0,0.0,,1500.0,,,46,0.0,,1500.0
5073,201404,0,934.0,12,0.0,0.0,4.0,,1468.38,121.96,0.0,47,0.0,,1468.38
5074,201407,1,700.0,12,0.0,0.0,0.0,,989.67,,,46,0.0,126.28,989.67
5075,201409,0,764.0,12,0.0,0.0,1.0,,1300.0,174.27,35.51,67,0.0,161.8,1000.0
5076,201410,0,1663.0,6,6.0,8.0,0.0,46.0,300.0,,,46,2.0,17.98,
5077,201404,0,4656.0,12,60.0,8.0,6.0,535.0,1838.1,448.86,0.0,38,11.0,97.19,5838.1
5078,201408,1,4264.0,12,66.0,0.0,0.0,,3000.0,,,66,14.0,,9000.0
5079,201411,0,2329.0,3,10.0,0.0,11.0,,600.0,559.81,0.0,48,8.0,79.69,1200.0
5080,201407,0,613.0,12,0.0,0.0,0.0,,1481.24,,,43,0.0,175.85,2781.24
5081,201412,0,448.0,3,0.0,0.0,0.0,,827.2,,,50,0.0,,
5082,201403,1,615.0,10,0.0,0.0,0.0,,600.0,,,29,0.0,44.26,600.0
5083,201401,1,1433.0,12,1.0,12.0,12.0,361.0,1500.0,286.35,0.0,45,1.0,172.7,4500.0
5084,201405,0,1676.0,8,6.0,12.0,12.0,825.0,595.0,999.6,0.0,49,1.0,723.36,595.0
5085,201403,0,356.0,5,0.0,0.0,0.0,,400.0,,,37,0.0,,400.0
5086,201410,1,3919.0,12,12.0,0.0,3.0,,1300.0,456.08,146.14,45,3.0,122.32,500.0
5087,201412,0,2696.0,6,30.0,11.0,12.0,401.0,500.0,475.09,134.18,53,7.0,205.4,2700.0
5088,201410,1,644.0,12,0.0,0.0,0.0,,1150.0,,,36,0.0,98.98,
5089,201407,0,1371.0,10,0.0,4.0,12.0,319.0,1000.0,346.92,0.0,57,0.0,376.41,2700.0
5090,201408,0,623.0,5,0.0,0.0,0.0,,600.0,,,31,0.0,97.26,
5091,201402,0,236.0,12,0.0,0.0,0.0,,1000.0,,,49,0.0,,2600.0
5092,201410,1,155.0,12,0.0,0.0,0.0,,700.0,,,58,0.0,,300.0
5093,201409,1,342.0,12,0.0,0.0,0.0,,1000.0,,,69,0.0,,
5094,201410,1,291.0,10,0.0,0.0,0.0,,1000.0,,,27,0.0,,
5095,201412,0,434.0,3,0.0,0.0,0.0,,536.0,,,30,0.0,,
5096,201405,0,461.0,6,0.0,0.0,0.0,,1000.0,,,43,0.0,,1000.0
5097,201409,0,220.0,8,0.0,0.0,0.0,,500.0,,,49,0.0,,
5098,201408,0,1572.0,10,3.0,5.0,3.0,,1300.0,725.06,238.06,56,1.0,564.12,1300.0
5099,201405,0,1264.0,12,0.0,4.0,9.0,252.0,1406.95,69.95,0.0,36,0.0,,1406.95
5100,201410,0,490.0,12,0.0,0.0,0.0,,700.0,,,37,0.0,,
5101,201407,0,1304.0,12,0.0,6.0,12.0,859.0,1000.0,1487.47,318.88,44,0.0,901.53,3146.0
5102,201406,1,4741.0,12,7.0,0.0,0.0,,1000.0,,,43,8.0,133.43,3749.94
5103,201407,0,1217.0,12,0.0,3.0,12.0,160.0,1300.0,135.46,0.0,57,0.0,78.02,5700.0
5104,201409,0,259.0,12,0.0,0.0,0.0,,1000.0,,,47,0.0,,
5105,201411,0,319.0,6,0.0,0.0,0.0,,500.0,,,48,0.0,,
5106,201405,0,1253.0,12,0.0,3.0,6.0,52.0,900.0,185.96,0.0,45,0.0,83.11,900.0
5107,201408,0,,12,,,,,2082.47,,,62,,,5595.77
5108,201407,0,1690.0,12,6.0,9.0,12.0,348.0,1000.0,481.26,59.43,58,2.0,255.91,4000.0
5109,201404,0,2736.0,12,35.0,9.0,6.0,631.0,992.0,447.01,111.11,43,6.0,364.8,992.0
5110,201405,0,583.0,8,0.0,0.0,0.0,,500.0,,,46,0.0,78.98,1100.0
5111,201408,0,223.0,12,0.0,0.0,0.0,,1037.0,,,58,0.0,,1496.82
5112,201404,0,3412.0,4,40.0,3.0,3.0,,160.0,112.94,0.0,62,16.0,168.32,160.0
5113,201402,0,4674.0,12,102.0,12.0,11.0,1691.0,1745.43,2580.82,0.0,35,2.0,970.48,3490.86
5114,201410,1,301.0,12,0.0,0.0,0.0,,1600.0,,,55,0.0,,500.0
5115,201408,0,750.0,12,0.0,0.0,0.0,,1000.0,433.77,0.0,25,0.0,563.31,4050.75
5116,201407,1,212.0,12,0.0,0.0,0.0,,2500.0,,,66,0.0,,2500.0
5117,201402,0,682.0,10,0.0,0.0,0.0,,641.49,,,21,0.0,416.49,1282.98
5118,201411,0,1389.0,12,0.0,9.0,12.0,870.0,3000.0,570.81,0.0,67,0.0,214.62,11000.0
5119,201410,1,1466.0,12,0.0,11.0,12.0,928.0,2500.0,931.68,0.0,51,0.0,469.18,5298.76
5120,201406,1,499.0,12,0.0,0.0,0.0,,3000.0,,,58,0.0,,6000.0
5121,201403,1,238.0,12,0.0,0.0,0.0,,730.93,,,30,0.0,,730.93
5122,201403,0,474.0,12,0.0,0.0,0.0,,1845.53,,,37,0.0,,1845.53
5123,201410,0,462.0,12,0.0,0.0,0.0,,870.0,,,66,0.0,,
5124,201409,0,773.0,12,0.0,0.0,4.0,,500.0,474.54,167.58,35,0.0,599.7,60.98
5125,201404,0,2775.0,8,22.0,0.0,0.0,,600.0,,,62,4.0,23.0,1400.0
5126,201401,0,344.0,12,0.0,0.0,0.0,,1500.0,,,45,0.0,,3000.0
5127,201403,0,1120.0,10,0.0,0.0,9.0,30.0,700.0,224.01,0.0,37,0.0,158.29,700.0
5128,201409,0,4025.0,8,51.0,10.0,1.0,747.0,800.0,,,53,12.0,310.58,
5129,201408,0,1311.0,12,0.0,4.0,7.0,189.0,1220.0,301.9,0.0,22,0.0,475.3,2492.86
5130,201402,0,971.0,12,0.0,0.0,7.0,,1580.0,406.84,0.0,21,0.0,206.68,3160.0
5131,201411,0,728.0,8,0.0,0.0,0.0,,1000.0,103.96,0.0,65,0.0,233.48,2000.0
5132,201410,1,664.0,12,0.0,0.0,9.0,,1932.99,418.56,144.65,36,0.0,190.98,
5133,201407,0,1262.0,12,0.0,4.0,12.0,450.0,3000.0,477.34,26.5,53,0.0,539.06,4920.0
5134,201408,1,1061.0,12,0.0,0.0,7.0,,1000.0,693.77,74.55,28,0.0,400.62,
5135,201407,0,2678.0,4,14.0,3.0,0.0,92.0,500.0,,,44,3.0,,500.0
5136,201409,0,1116.0,3,0.0,0.0,12.0,31.0,700.0,1166.87,115.92,36,0.0,1031.07,1933.73
5137,201406,0,1113.0,12,0.0,0.0,12.0,221.0,1900.0,735.8,221.99,46,0.0,680.61,5240.0
5138,201402,0,2020.0,12,3.0,9.0,6.0,404.0,1500.0,71.96,0.0,38,2.0,85.29,3000.0
5139,201409,0,146.0,6,0.0,0.0,0.0,,700.0,,,62,0.0,,
5140,201405,1,365.0,12,0.0,0.0,0.0,,1000.0,,,49,0.0,,1600.0
5141,201410,0,217.0,10,0.0,0.0,0.0,,150.0,,,52,0.0,,
5142,201401,0,1495.0,5,1.0,5.0,5.0,235.0,700.0,,,50,1.0,,2474.36
5143,201406,1,4833.0,12,18.0,0.0,1.0,,3000.0,,,54,16.0,,8400.0
5144,201409,1,443.0,12,0.0,0.0,0.0,,2250.0,,,39,0.0,,2669.52
5145,201404,0,570.0,12,0.0,0.0,0.0,,1500.0,,,21,0.0,0.0,1500.0
5146,201408,0,2727.0,12,39.0,12.0,12.0,312.0,500.0,74.2,24.22,66,2.0,70.19,500.0
5147,201402,0,1402.0,12,0.0,10.0,10.0,296.0,800.0,125.37,16.42,42,0.0,285.19,4600.0
5148,201411,0,1235.0,12,0.0,2.0,0.0,41.0,1310.0,,,54,0.0,,
5149,201406,1,674.0,12,0.0,0.0,0.0,,1250.0,,,60,0.0,64.27,2250.0
5150,201402,1,217.0,10,0.0,0.0,0.0,,1500.0,,,55,0.0,,3000.0
5151,201403,0,519.0,7,0.0,0.0,0.0,,500.0,,,39,0.0,,500.0
5152,201402,0,4382.0,10,20.0,0.0,0.0,,692.53,,,42,6.0,,1385.06
5153,201401,0,227.0,6,0.0,0.0,0.0,,500.0,,,29,0.0,,1000.0
5154,201402,0,696.0,12,0.0,0.0,0.0,,2000.0,265.12,93.17,44,0.0,189.68,4000.0
5155,201402,0,2573.0,12,29.0,11.0,11.0,401.0,590.67,,,67,6.0,,590.67
5156,201402,0,1687.0,12,2.0,2.0,5.0,199.0,1000.0,,,23,5.0,,2000.0
5157,201405,0,1559.0,12,2.0,6.0,8.0,840.0,1702.04,95.76,0.0,25,2.0,215.76,1702.04
5158,201406,0,228.0,10,0.0,0.0,0.0,,1200.0,,,22,0.0,,1200.0
5159,201407,0,2877.0,12,23.0,0.0,9.0,,900.0,419.1,0.0,73,11.0,157.12,1400.0
5160,201412,0,646.0,8,0.0,0.0,0.0,,1500.0,,,25,0.0,0.0,
5161,201405,0,1158.0,12,0.0,1.0,12.0,260.0,2024.93,771.45,53.62,48,0.0,357.33,3024.93
5162,201406,0,1241.0,12,0.0,4.0,12.0,694.0,2000.0,708.77,0.0,53,0.0,243.43,6000.0
5163,201406,0,3599.0,6,22.0,11.0,10.0,409.0,200.0,415.86,0.0,55,8.0,679.8,435.98
5164,201406,0,559.0,10,0.0,0.0,0.0,,2000.0,,,68,0.0,17.98,9950.0
5165,201402,0,348.0,12,0.0,0.0,0.0,,1000.0,,,43,0.0,,2814.7
5166,201403,0,1021.0,10,0.0,0.0,8.0,,500.0,233.72,0.0,41,0.0,191.62,2000.0
5167,201410,1,363.0,12,0.0,0.0,0.0,,1989.2,,,37,0.0,,
5168,201410,0,450.0,9,0.0,0.0,0.0,,1000.0,,,26,0.0,,
5169,201410,0,379.0,12,0.0,0.0,0.0,,1500.0,,,75,0.0,,
5170,201404,1,461.0,12,0.0,0.0,0.0,,3000.0,,,62,0.0,,6474.48
5171,201403,0,269.0,12,0.0,0.0,0.0,,700.0,,,53,0.0,,700.0
5172,201405,0,1259.0,3,0.0,5.0,11.0,564.0,450.0,891.61,66.38,50,0.0,673.5,450.0
5173,201403,0,,6,,,,,600.0,,,43,,,1800.0
5174,201412,0,2832.0,12,2.0,0.0,0.0,,1200.0,,,52,1.0,,
5175,201407,1,1465.0,10,0.0,8.0,0.0,280.0,1500.0,,,51,0.0,,1500.0
5176,201410,1,583.0,12,0.0,0.0,0.0,,1250.0,,,19,0.0,0.0,57.96
5177,201402,0,1565.0,12,3.0,7.0,12.0,336.0,1000.0,239.93,0.0,50,1.0,140.43,4400.0
5178,201412,1,682.0,12,0.0,0.0,0.0,,1000.0,,,48,0.0,130.94,
5179,201408,0,3946.0,5,18.0,5.0,11.0,256.0,500.0,259.88,0.0,45,14.0,118.79,2100.0
5180,201408,1,243.0,10,0.0,0.0,0.0,,900.0,,,74,0.0,,1822.42
5181,201401,0,809.0,12,0.0,0.0,3.0,,800.0,332.45,104.38,39,0.0,653.02,1600.0
5182,201407,0,347.0,3,0.0,0.0,0.0,,200.0,,,50,0.0,,200.0
5183,201411,0,621.0,8,0.0,0.0,0.0,,700.0,,,41,0.0,54.73,513.97
5184,201406,1,743.0,12,0.0,0.0,2.0,,800.0,136.75,0.0,45,0.0,258.61,1800.0
5185,201409,0,1780.0,12,6.0,6.0,9.0,250.0,1000.0,289.91,0.0,65,1.0,130.84,
